nb_iterations,nb_mois_entrainement,Rendement total (%),Rendement annualisé (%),Volatilité annualisée (%),Max Drawdown (%),Écart annuel de performance (%),Écart moyen (vs action) / capital initial (%),resultats_path,param_path
1850,1,128.31245315451173,53.69949359360942,58.43525373229775,-43.9953563719612,39.018092778464194,72.59496373610276,df_historique_saves_2\df_1850_iter_1_mois.csv,df_historique_param_2\df_params_1850_iter_1_mois.csv
1875,1,80.01512936587977,35.8092913036173,56.16712223977424,-52.99317782594496,21.12789048847208,56.965660772761204,df_historique_saves_2\df_1875_iter_1_mois.csv,df_historique_param_2\df_params_1875_iter_1_mois.csv
1900,1,13.52354505968194,6.827019503172171,58.95205010105106,-53.37739968272695,-7.854381311973047,25.392526161325506,df_historique_saves_2\df_1900_iter_1_mois.csv,df_historique_param_2\df_params_1900_iter_1_mois.csv
1925,1,120.7880828013625,51.04096394436901,56.191672890350105,-38.630824632801506,36.359563129223794,93.85147385453921,df_historique_saves_2\df_1925_iter_1_mois.csv,df_historique_param_2\df_params_1925_iter_1_mois.csv
1950,1,98.78171801696651,43.00559272034581,56.22319780211576,-47.14116649328824,28.324191905200593,69.35885312417757,df_historique_saves_2\df_1950_iter_1_mois.csv,df_historique_param_2\df_params_1950_iter_1_mois.csv
1975,1,34.0456202840689,16.481110086892926,58.82521666290374,-60.862933708308105,1.799709271747707,23.19575668294146,df_historique_saves_2\df_1975_iter_1_mois.csv,df_historique_param_2\df_params_1975_iter_1_mois.csv
2000,1,118.22618930329192,50.125906410931506,55.698028513946795,-45.246464560802174,35.44450559578629,67.76610061415987,df_historique_saves_2\df_2000_iter_1_mois.csv,df_historique_param_2\df_params_2000_iter_1_mois.csv
200,1,14.0418655010762,7.080692508928688,62.77702672543366,-63.317353928621515,-7.60070830621653,9.057899236731867,df_historique_saves_2\df_200_iter_1_mois.csv,df_historique_param_2\df_params_200_iter_1_mois.csv
2025,1,47.61099533833739,22.476718691314378,59.22249709142237,-58.41819143404719,7.795317876169161,16.43322475617145,df_historique_saves_2\df_2025_iter_1_mois.csv,df_historique_param_2\df_params_2025_iter_1_mois.csv
2050,1,134.79133305926965,55.955160895099084,54.37447654697274,-38.74697351362851,41.27376007995387,67.9063161006146,df_historique_saves_2\df_2050_iter_1_mois.csv,df_historique_param_2\df_params_2050_iter_1_mois.csv
2075,1,123.88914730381444,52.14182055896397,59.10268264556831,-46.01549469016983,37.460419743818754,52.85495987230253,df_historique_saves_2\df_2075_iter_1_mois.csv,df_historique_param_2\df_params_2075_iter_1_mois.csv
2100,1,66.24406806139508,30.296860007721314,56.262905345534776,-51.85822122298129,15.615459192576097,25.251888684475215,df_historique_saves_2\df_2100_iter_1_mois.csv,df_historique_param_2\df_params_2100_iter_1_mois.csv
2125,1,26.76351339686378,13.142329065317782,58.13917240044154,-56.46133147253898,-1.5390717498274364,27.94905719894876,df_historique_saves_2\df_2125_iter_1_mois.csv,df_historique_param_2\df_params_2125_iter_1_mois.csv
2150,1,68.36355019399889,31.159147274180366,57.68856475192765,-52.757149309377105,16.477746459035146,44.80362332800773,df_historique_saves_2\df_2150_iter_1_mois.csv,df_historique_param_2\df_params_2150_iter_1_mois.csv
2175,1,168.18769814980655,67.13656365724457,56.99637002433303,-45.292412745984606,52.45516284209935,83.56721695656127,df_historique_saves_2\df_2175_iter_1_mois.csv,df_historique_param_2\df_params_2175_iter_1_mois.csv
2200,1,55.623410660748384,25.89426736929028,55.18474397940012,-54.61608875559797,11.212866554145062,42.16615163891511,df_historique_saves_2\df_2200_iter_1_mois.csv,df_historique_param_2\df_params_2200_iter_1_mois.csv
2225,1,119.98890968628002,50.756063955253474,54.97463542621595,-55.20721437995783,36.07466314010826,64.45104986115915,df_historique_saves_2\df_2225_iter_1_mois.csv,df_historique_param_2\df_params_2225_iter_1_mois.csv
2250,1,79.53610138694978,35.62100714097169,57.62879761050546,-46.934196714838635,20.939606325826475,50.87165835311889,df_historique_saves_2\df_2250_iter_1_mois.csv,df_historique_param_2\df_params_2250_iter_1_mois.csv
225,1,48.409645410377664,22.821294289133487,60.425527848967185,-58.261760684381535,8.13989347398827,56.007161298191456,df_historique_saves_2\df_225_iter_1_mois.csv,df_historique_param_2\df_params_225_iter_1_mois.csv
2275,1,77.99342480839242,35.01300865449765,57.66886945451745,-46.30463324217852,20.33160783935244,50.71584508497181,df_historique_saves_2\df_2275_iter_1_mois.csv,df_historique_param_2\df_params_2275_iter_1_mois.csv
2300,1,38.217344452169,18.35468588674758,54.47042106327756,-53.79569236219908,3.6732850716023613,29.63699659176338,df_historique_saves_2\df_2300_iter_1_mois.csv,df_historique_param_2\df_params_2300_iter_1_mois.csv
2325,1,87.96596649353148,38.90005090733821,55.6608946092788,-46.893066899009725,24.218650092192995,79.20275998665429,df_historique_saves_2\df_2325_iter_1_mois.csv,df_historique_param_2\df_params_2325_iter_1_mois.csv
2350,1,86.33500076252518,38.271226640980174,59.819169071546455,-54.959722580675084,23.589825825834954,35.41563332623888,df_historique_saves_2\df_2350_iter_1_mois.csv,df_historique_param_2\df_params_2350_iter_1_mois.csv
2375,1,117.64305289258652,49.916903407151224,54.877986349883834,-52.746788944731385,35.23550259200601,73.96020384390434,df_historique_saves_2\df_2375_iter_1_mois.csv,df_historique_param_2\df_params_2375_iter_1_mois.csv
