nb_iterations,nb_mois_entrainement,Rendement total (%),Rendement annualisé (%),Volatilité annualisée (%),Max Drawdown (%),Écart annuel de performance (%),Écart moyen (vs action) / capital initial (%),resultats_path,param_path
1125,3,117.38238323247123,49.823389505138515,54.90502605976306,-40.02537334042383,35.14263128284825,37.33695603506785,df_historique_saves_2\df_1125_iter_3_mois.csv,df_historique_param_2\df_params_1125_iter_3_mois.csv
1125,6,189.98616499691704,74.0771985206717,51.371238624360196,-35.53414829683818,59.39644029838143,69.80662048046578,df_historique_saves_2\df_1125_iter_6_mois.csv,df_historique_param_2\df_params_1125_iter_6_mois.csv
1125,12,34.03247768259013,16.475163748832202,53.77537677289076,-48.86639506950884,1.7944055265419312,13.747159105032289,df_historique_saves_2\df_1125_iter_12_mois.csv,df_historique_param_2\df_params_1125_iter_12_mois.csv
1150,1,133.66014136175147,55.56349887561538,58.02523044228203,-55.29054721389108,40.88209806047016,85.92706309272636,df_historique_saves_2\df_1150_iter_1_mois.csv,df_historique_param_2\df_params_1150_iter_1_mois.csv
1150,3,63.94525330933756,29.35563437758708,55.20431349224227,-44.23378649637553,14.674233562441863,15.478098123297023,df_historique_saves_2\df_1150_iter_3_mois.csv,df_historique_param_2\df_params_1150_iter_3_mois.csv
1150,6,58.37327355914881,27.047641065922058,55.309603210266964,-56.6062874277041,12.366240250776839,12.665849145382047,df_historique_saves_2\df_1150_iter_6_mois.csv,df_historique_param_2\df_params_1150_iter_6_mois.csv
1150,12,22.39672680324567,11.095975729695585,53.95026123202226,-52.40988919490297,-3.585425085449634,6.898780056312136,df_historique_saves_2\df_1150_iter_12_mois.csv,df_historique_param_2\df_params_1150_iter_12_mois.csv
1175,1,127.2079767407988,53.31191578663053,56.719929308059626,-47.02635260140399,38.63051497148531,64.52543307746281,df_historique_saves_2\df_1175_iter_1_mois.csv,df_historique_param_2\df_params_1175_iter_1_mois.csv
1175,3,105.21461721976509,45.39676053735897,57.09781101420788,-52.31896035942866,30.716002315068703,22.47187902879141,df_historique_saves_2\df_1175_iter_3_mois.csv,df_historique_param_2\df_params_1175_iter_3_mois.csv
1175,6,23.348551530135243,11.544962543418036,54.28632988840042,-56.9830089301225,-3.135795678872233,0.13202281689113424,df_historique_saves_2\df_1175_iter_6_mois.csv,df_historique_param_2\df_params_1175_iter_6_mois.csv
