weights,buy_threshold,sell_threshold,weight_verified,weight_non_verified
"[0.3409481087290337, 0.2552788627307478, 0.38231608272430806, 0.021456945815910455]",0.9334986209958492,-0.7485425636288641,0.32503134679206513,0.6749686532079349
"[0.3409481087290337, 0.2552788627307478, 0.38231608272430806, 0.021456945815910455]",0.9334986209958492,-0.7485425636288641,0.32503134679206513,0.6749686532079349
"[0.3409481087290337, 0.2552788627307478, 0.38231608272430806, 0.021456945815910455]",0.9334986209958492,-0.7485425636288641,0.32503134679206513,0.6749686532079349
"[0.3409481087290337, 0.2552788627307478, 0.38231608272430806, 0.021456945815910455]",0.9334986209958492,-0.7485425636288641,0.32503134679206513,0.6749686532079349
"[0.3409481087290337, 0.2552788627307478, 0.38231608272430806, 0.021456945815910455]",0.9334986209958492,-0.7485425636288641,0.32503134679206513,0.6749686532079349
"[0.3409481087290337, 0.2552788627307478, 0.38231608272430806, 0.021456945815910455]",0.9334986209958492,-0.7485425636288641,0.32503134679206513,0.6749686532079349
"[0.3409481087290337, 0.2552788627307478, 0.38231608272430806, 0.021456945815910455]",0.9334986209958492,-0.7485425636288641,0.32503134679206513,0.6749686532079349
"[0.3409481087290337, 0.2552788627307478, 0.38231608272430806, 0.021456945815910455]",0.9334986209958492,-0.7485425636288641,0.32503134679206513,0.6749686532079349
"[0.3409481087290337, 0.2552788627307478, 0.38231608272430806, 0.021456945815910455]",0.9334986209958492,-0.7485425636288641,0.32503134679206513,0.6749686532079349
"[0, 1, 0, 0]",0.05500921827917926,-0.9768777756601519,0.7020526535014384,0.2979473464985616
"[0, 1, 0, 0]",0.05500921827917926,-0.9768777756601519,0.7020526535014384,0.2979473464985616
"[0, 1, 0, 0]",0.05500921827917926,-0.9768777756601519,0.7020526535014384,0.2979473464985616
"[0, 1, 0, 0]",0.05500921827917926,-0.9768777756601519,0.7020526535014384,0.2979473464985616
"[0.0, 0.5, 0.0, 0.5]",0.04417908683936256,-0.04383731227474941,0.9646280535168155,0.035371946483184535
"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.0033011868941902334,-0.32906673325595714,0.9834282474779379,0.01657175252206211
"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.0033011868941902334,-0.32906673325595714,0.9834282474779379,0.01657175252206211
"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.0033011868941902334,-0.32906673325595714,0.9834282474779379,0.01657175252206211
"[0, 0, 0, 1]",0.06244406666197777,-0.7457621946932614,0.07319750298477845,0.9268024970152215
"[0, 0, 0, 1]",0.06244406666197777,-0.7457621946932614,0.07319750298477845,0.9268024970152215
