weights,buy_threshold,sell_threshold,weight_verified,weight_non_verified
"[0, 0, 0, 1]",0.2,0.2,0.25,0.75
"[0, 0, 0, 1]",0.2,0.2,0.25,0.75
"[0, 0, 0, 1]",0.2,0.2,0.25,0.75
"[0, 0, 0, 1]",0.2,0.2,0.25,0.75
"[0, 0, 0, 1]",0.2,0.2,0.25,0.75
"[0, 0, 0, 1]",0.2,0.2,0.25,0.75
"[0, 0, 0, 1]",0.2,0.2,0.25,0.75
"[0, 0, 0, 1]",0.2,0.2,0.25,0.75
"[0, 0, 0, 1]",0.2,0.2,0.25,0.75
"[0.0, 0.5, 0.5, 0.0]",0.03891426954986521,-0.7570330438980605,0.9620377017843299,0.0379622982156701
"[0.0, 0.5, 0.5, 0.0]",0.03891426954986521,-0.7570330438980605,0.9620377017843299,0.0379622982156701
"[0.0, 0.5, 0.5, 0.0]",0.03891426954986521,-0.7570330438980605,0.9620377017843299,0.0379622982156701
"[0.0, 0.5, 0.5, 0.0]",0.03891426954986521,-0.7570330438980605,0.9620377017843299,0.0379622982156701
"[0.0, 0.5, 0.5, 0.0]",0.03891426954986521,-0.7570330438980605,0.9620377017843299,0.0379622982156701
"[0.0, 0.5, 0.5, 0.0]",0.03891426954986521,-0.7570330438980605,0.9620377017843299,0.0379622982156701
"[0.0, 0.5, 0.5, 0.0]",0.03891426954986521,-0.7570330438980605,0.9620377017843299,0.0379622982156701
"[0.0, 0.5, 0.5, 0.0]",0.03891426954986521,-0.7570330438980605,0.9620377017843299,0.0379622982156701
"[1, 0, 0, 0]",0.008482934864421643,-0.8456811468344462,0.051389630969455036,0.948610369030545
"[1, 0, 0, 0]",0.008482934864421643,-0.8456811468344462,0.051389630969455036,0.948610369030545
"[1, 0, 0, 0]",0.008482934864421643,-0.8456811468344462,0.051389630969455036,0.948610369030545
"[1, 0, 0, 0]",0.008482934864421643,-0.8456811468344462,0.051389630969455036,0.948610369030545
"[1, 0, 0, 0]",0.008482934864421643,-0.8456811468344462,0.051389630969455036,0.948610369030545
"[1, 0, 0, 0]",0.008482934864421643,-0.8456811468344462,0.051389630969455036,0.948610369030545
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.02548328262041033,-0.05860289549947029,0.15471174083503958,0.8452882591649604
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.02548328262041033,-0.05860289549947029,0.15471174083503958,0.8452882591649604
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.03272560035792027,-0.12549600135019678,0.47780855240996944,0.5221914475900306
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.03272560035792027,-0.12549600135019678,0.47780855240996944,0.5221914475900306
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.03272560035792027,-0.12549600135019678,0.47780855240996944,0.5221914475900306
"[0, 1, 0, 0]",0.005244358554708173,-0.03389892077270551,0.28435560385513625,0.7156443961448637
"[0, 1, 0, 0]",0.005244358554708173,-0.03389892077270551,0.28435560385513625,0.7156443961448637
"[0, 1, 0, 0]",0.005244358554708173,-0.03389892077270551,0.28435560385513625,0.7156443961448637
"[0, 1, 0, 0]",0.005244358554708173,-0.03389892077270551,0.28435560385513625,0.7156443961448637
"[0, 1, 0, 0]",0.005244358554708173,-0.03389892077270551,0.28435560385513625,0.7156443961448637
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.05404215770093279,-0.07334063598337748,0.05955725460775885,0.9404427453922412
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.05404215770093279,-0.07334063598337748,0.05955725460775885,0.9404427453922412
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.05404215770093279,-0.07334063598337748,0.05955725460775885,0.9404427453922412
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.4352497390721658,-0.4654145705138306,0.985460275425652,0.014539724574348045
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.4352497390721658,-0.4654145705138306,0.985460275425652,0.014539724574348045
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.4352497390721658,-0.4654145705138306,0.985460275425652,0.014539724574348045
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.4352497390721658,-0.4654145705138306,0.985460275425652,0.014539724574348045
"[1, 0, 0, 0]",0.03402770778531716,-0.5214592077858773,0.16402402416903739,0.8359759758309626
"[0, 1, 0, 0]",0.041711437143113095,-0.011439093503003428,0.21096339750967608,0.7890366024903239
"[0, 1, 0, 0]",0.050397597968543706,-0.007963905977728225,0.02358859010822545,0.9764114098917746
"[0, 1, 0, 0]",0.050397597968543706,-0.007963905977728225,0.02358859010822545,0.9764114098917746
"[0, 1, 0, 0]",0.050397597968543706,-0.007963905977728225,0.02358859010822545,0.9764114098917746
"[0, 1, 0, 0]",0.050397597968543706,-0.007963905977728225,0.02358859010822545,0.9764114098917746
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.004396806847122625,-0.007029187819770466,0.03282598619593102,0.967174013804069
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.004396806847122625,-0.007029187819770466,0.03282598619593102,0.967174013804069
"[0.0, 0.5, 0.0, 0.5]",0.9500228210046676,-0.01700796497646917,0.9140439741440113,0.08595602585598872
"[0.0, 0.5, 0.0, 0.5]",0.9500228210046676,-0.01700796497646917,0.9140439741440113,0.08595602585598872
"[0.0, 0.5, 0.0, 0.5]",0.9500228210046676,-0.01700796497646917,0.9140439741440113,0.08595602585598872
"[0.0, 0.5, 0.0, 0.5]",0.9500228210046676,-0.01700796497646917,0.9140439741440113,0.08595602585598872
"[0.0, 0.5, 0.0, 0.5]",0.9500228210046676,-0.01700796497646917,0.9140439741440113,0.08595602585598872
"[0, 1, 0, 0]",0.02808619706251303,-0.2024537234362137,0.31372611160838615,0.6862738883916139
"[0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333]",0.030532280251640453,-0.8067871730603421,0.7711971280576521,0.22880287194234794
"[0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333]",0.030532280251640453,-0.8067871730603421,0.7711971280576521,0.22880287194234794
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.019377950132944854,-0.08106998225087203,0.8180937257285572,0.1819062742714428
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.019377950132944854,-0.08106998225087203,0.8180937257285572,0.1819062742714428
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.019377950132944854,-0.08106998225087203,0.8180937257285572,0.1819062742714428
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.9547589104253569,-0.38198061567096975,0.2110779544632344,0.7889220455367656
"[0.5, 0.0, 0.5, 0.0]",0.06421530741034687,-0.09690180767672374,0.9198496423965807,0.08015035760341926
"[0.5, 0.5, 0.0, 0.0]",0.02332708179902987,-0.045724012645531276,0.2577992944035321,0.7422007055964679
"[0.5, 0.5, 0.0, 0.0]",0.02332708179902987,-0.045724012645531276,0.2577992944035321,0.7422007055964679
"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.276674305650668,-0.2246329490049649,0.22949772603560326,0.7705022739643967
"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.276674305650668,-0.2246329490049649,0.22949772603560326,0.7705022739643967
"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.276674305650668,-0.2246329490049649,0.22949772603560326,0.7705022739643967
"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.276674305650668,-0.2246329490049649,0.22949772603560326,0.7705022739643967
"[0.5, 0.0, 0.0, 0.5]",0.016659594191797966,-0.11738855606875642,0.02413448221491976,0.9758655177850802
"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.632136144235689,-0.7439063248936525,0.7331206421643659,0.2668793578356341
"[1, 0, 0, 0]",0.03956923720757821,-0.8977730336933656,0.8841037729984234,0.11589622700157665
"[1, 0, 0, 0]",0.03956923720757821,-0.8977730336933656,0.8841037729984234,0.11589622700157665
"[1, 0, 0, 0]",0.03956923720757821,-0.8977730336933656,0.8841037729984234,0.11589622700157665
