weights,buy_threshold,sell_threshold,weight_verified,weight_non_verified
"[0.5019165595205766, 0.06256274845643903, 0.01801659116440298, 0.4175041008585814]",0.60289847929347,-0.4229106221138701,0.2453327817081632,0.7546672182918368
"[0.5019165595205766, 0.06256274845643903, 0.01801659116440298, 0.4175041008585814]",0.60289847929347,-0.4229106221138701,0.2453327817081632,0.7546672182918368
"[0.5019165595205766, 0.06256274845643903, 0.01801659116440298, 0.4175041008585814]",0.60289847929347,-0.4229106221138701,0.2453327817081632,0.7546672182918368
"[0.5019165595205766, 0.06256274845643903, 0.01801659116440298, 0.4175041008585814]",0.60289847929347,-0.4229106221138701,0.2453327817081632,0.7546672182918368
"[0.5019165595205766, 0.06256274845643903, 0.01801659116440298, 0.4175041008585814]",0.60289847929347,-0.4229106221138701,0.2453327817081632,0.7546672182918368
"[0.5019165595205766, 0.06256274845643903, 0.01801659116440298, 0.4175041008585814]",0.60289847929347,-0.4229106221138701,0.2453327817081632,0.7546672182918368
"[0.5019165595205766, 0.06256274845643903, 0.01801659116440298, 0.4175041008585814]",0.60289847929347,-0.4229106221138701,0.2453327817081632,0.7546672182918368
"[0.5019165595205766, 0.06256274845643903, 0.01801659116440298, 0.4175041008585814]",0.60289847929347,-0.4229106221138701,0.2453327817081632,0.7546672182918368
"[0.5019165595205766, 0.06256274845643903, 0.01801659116440298, 0.4175041008585814]",0.60289847929347,-0.4229106221138701,0.2453327817081632,0.7546672182918368
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.06097730608509655,-0.03015048023695821,0.9650474796259744,0.03495252037402563
"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.04978434263946163,-0.5924880275841141,0.9427799430804316,0.05722005691956844
"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",0.04978434263946163,-0.5924880275841141,0.9427799430804316,0.05722005691956844
"[0, 0, 0, 1]",0.00031594286856140297,-0.04542665778077826,0.9577960990263016,0.042203900973698416
"[0, 0, 0, 1]",0.00031594286856140297,-0.04542665778077826,0.9577960990263016,0.042203900973698416
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.03588279998889732,-0.0881938021465426,0.9843927499410187,0.015607250058981337
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.03588279998889732,-0.0881938021465426,0.9843927499410187,0.015607250058981337
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.03588279998889732,-0.0881938021465426,0.9843927499410187,0.015607250058981337
"[0, 1, 0, 0]",0.011289221219601075,-0.9782324081331618,0.02976256178941772,0.9702374382105823
"[0, 1, 0, 0]",0.06066698909933266,-0.2240262195037208,0.07061823237160791,0.9293817676283921
"[0, 1, 0, 0]",0.06066698909933266,-0.2240262195037208,0.07061823237160791,0.9293817676283921
"[0, 1, 0, 0]",0.06066698909933266,-0.2240262195037208,0.07061823237160791,0.9293817676283921
"[0, 1, 0, 0]",0.06066698909933266,-0.2240262195037208,0.07061823237160791,0.9293817676283921
"[0, 1, 0, 0]",0.06066698909933266,-0.2240262195037208,0.07061823237160791,0.9293817676283921
"[0, 1, 0, 0]",0.06066698909933266,-0.2240262195037208,0.07061823237160791,0.9293817676283921
"[0, 1, 0, 0]",0.06066698909933266,-0.2240262195037208,0.07061823237160791,0.9293817676283921
"[0.5, 0.0, 0.5, 0.0]",0.0004956488764923384,-0.05951959968843046,0.5528589898827929,0.4471410101172071
"[0.5, 0.0, 0.5, 0.0]",0.0004956488764923384,-0.05951959968843046,0.5528589898827929,0.4471410101172071
"[0.5, 0.0, 0.5, 0.0]",0.0004956488764923384,-0.05951959968843046,0.5528589898827929,0.4471410101172071
"[0.5, 0.0, 0.5, 0.0]",0.0004956488764923384,-0.05951959968843046,0.5528589898827929,0.4471410101172071
"[0.5, 0.0, 0.5, 0.0]",0.0004956488764923384,-0.05951959968843046,0.5528589898827929,0.4471410101172071
"[0.5, 0.0, 0.5, 0.0]",0.0004956488764923384,-0.05951959968843046,0.5528589898827929,0.4471410101172071
"[1, 0, 0, 0]",0.040557057472557,-0.04515753914177467,0.3948792154827917,0.6051207845172083
"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.07510265339135558,-0.015661016984376275,0.12684145074319553,0.8731585492568045
"[0.5, 0.0, 0.0, 0.5]",0.04417632203417787,-0.0034962870215005104,0.2237774677869412,0.7762225322130588
"[0.5, 0.0, 0.0, 0.5]",0.04417632203417787,-0.0034962870215005104,0.2237774677869412,0.7762225322130588
"[0.5, 0.0, 0.0, 0.5]",0.04417632203417787,-0.0034962870215005104,0.2237774677869412,0.7762225322130588
"[0, 1, 0, 0]",0.08585166684154133,-0.05131189706748507,0.1568956815862873,0.8431043184137127
"[0, 1, 0, 0]",0.08585166684154133,-0.05131189706748507,0.1568956815862873,0.8431043184137127
"[0, 1, 0, 0]",0.08585166684154133,-0.05131189706748507,0.1568956815862873,0.8431043184137127
"[0, 1, 0, 0]",0.08585166684154133,-0.05131189706748507,0.1568956815862873,0.8431043184137127
"[0, 1, 0, 0]",0.08585166684154133,-0.05131189706748507,0.1568956815862873,0.8431043184137127
"[0.0, 0.5, 0.5, 0.0]",0.08497802064653881,-0.0696720994204354,0.5426724308999055,0.45732756910009453
"[0.0, 0.5, 0.5, 0.0]",0.08497802064653881,-0.0696720994204354,0.5426724308999055,0.45732756910009453
"[0.0, 0.5, 0.5, 0.0]",0.08497802064653881,-0.0696720994204354,0.5426724308999055,0.45732756910009453
"[0.0, 0.5, 0.5, 0.0]",0.08497802064653881,-0.0696720994204354,0.5426724308999055,0.45732756910009453
"[0.0, 0.5, 0.5, 0.0]",0.08497802064653881,-0.0696720994204354,0.5426724308999055,0.45732756910009453
"[0.0, 0.5, 0.0, 0.5]",0.034821067818879836,-0.012863393171852588,0.0964540727375851,0.9035459272624149
"[0.0, 0.5, 0.0, 0.5]",0.034821067818879836,-0.012863393171852588,0.0964540727375851,0.9035459272624149
"[0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333]",0.14158960756252348,-0.8409905018086574,0.8471756034338643,0.15282439656613567
"[0, 1, 0, 0]",0.021578732916674337,-0.0461274677303245,0.3530637375747393,0.6469362624252607
"[0, 1, 0, 0]",0.021578732916674337,-0.0461274677303245,0.3530637375747393,0.6469362624252607
"[0, 1, 0, 0]",0.021578732916674337,-0.0461274677303245,0.3530637375747393,0.6469362624252607
"[0.0, 0.5, 0.5, 0.0]",0.8383933949979455,-0.41085447005841724,0.210503276607933,0.789496723392067
"[0.0, 0.5, 0.5, 0.0]",0.04793357758281669,-0.545671745334979,0.9107621003190037,0.08923789968099627
"[0.0, 0.5, 0.5, 0.0]",0.04793357758281669,-0.545671745334979,0.9107621003190037,0.08923789968099627
"[0, 0, 0, 1]",0.10199090900596186,-0.013158969267373255,0.7618402972304208,0.2381597027695792
"[0, 0, 0, 1]",0.10199090900596186,-0.013158969267373255,0.7618402972304208,0.2381597027695792
"[0, 0, 0, 1]",0.10199090900596186,-0.013158969267373255,0.7618402972304208,0.2381597027695792
"[0, 1, 0, 0]",0.10321818727502519,-0.021890195914821442,0.33821861628029737,0.6617813837197026
"[0, 1, 0, 0]",0.10321818727502519,-0.021890195914821442,0.33821861628029737,0.6617813837197026
"[0, 1, 0, 0]",0.10321818727502519,-0.021890195914821442,0.33821861628029737,0.6617813837197026
"[0, 1, 0, 0]",0.10321818727502519,-0.021890195914821442,0.33821861628029737,0.6617813837197026
"[0.0, 0.5, 0.5, 0.0]",0.06534618903303246,-0.6569162435424926,0.43504637185572104,0.564953628144279
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.5415936366026292,-0.5096019683890206,0.8889941727136382,0.11100582728636177
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.5415936366026292,-0.5096019683890206,0.8889941727136382,0.11100582728636177
"[1, 0, 0, 0]",0.0024061344733509182,-0.268078900570775,0.9546255198388838,0.045374480161116226
"[1, 0, 0, 0]",0.0024061344733509182,-0.268078900570775,0.9546255198388838,0.045374480161116226
"[1, 0, 0, 0]",0.0024061344733509182,-0.268078900570775,0.9546255198388838,0.045374480161116226
"[1, 0, 0, 0]",0.0024061344733509182,-0.268078900570775,0.9546255198388838,0.045374480161116226
"[1, 0, 0, 0]",0.009513550676497173,-0.32412310604686156,0.37314573845982013,0.6268542615401799
"[1, 0, 0, 0]",0.0034165475316988436,-0.9195486404428737,0.13349595000805003,0.86650404999195
"[1, 0, 0, 0]",0.0034165475316988436,-0.9195486404428737,0.13349595000805003,0.86650404999195
"[1, 0, 0, 0]",0.0034165475316988436,-0.9195486404428737,0.13349595000805003,0.86650404999195
"[1, 0, 0, 0]",0.0034165475316988436,-0.9195486404428737,0.13349595000805003,0.86650404999195
"[1, 0, 0, 0]",0.0034165475316988436,-0.9195486404428737,0.13349595000805003,0.86650404999195
"[1, 0, 0, 0]",0.0034165475316988436,-0.9195486404428737,0.13349595000805003,0.86650404999195
"[1, 0, 0, 0]",0.0034165475316988436,-0.9195486404428737,0.13349595000805003,0.86650404999195
"[1, 0, 0, 0]",0.0034165475316988436,-0.9195486404428737,0.13349595000805003,0.86650404999195
"[1, 0, 0, 0]",0.0034165475316988436,-0.9195486404428737,0.13349595000805003,0.86650404999195
