weights,buy_threshold,sell_threshold,weight_verified,weight_non_verified
"[0.2075657963647244, 0.594000881621326, 0.09517092914389097, 0.10326239287005862]",0.9415719740196492,-0.479423719416023,0.7065058947477847,0.2934941052522153
"[0.2075657963647244, 0.594000881621326, 0.09517092914389097, 0.10326239287005862]",0.9415719740196492,-0.479423719416023,0.7065058947477847,0.2934941052522153
"[0.2075657963647244, 0.594000881621326, 0.09517092914389097, 0.10326239287005862]",0.9415719740196492,-0.479423719416023,0.7065058947477847,0.2934941052522153
"[0.2075657963647244, 0.594000881621326, 0.09517092914389097, 0.10326239287005862]",0.9415719740196492,-0.479423719416023,0.7065058947477847,0.2934941052522153
"[0.2075657963647244, 0.594000881621326, 0.09517092914389097, 0.10326239287005862]",0.9415719740196492,-0.479423719416023,0.7065058947477847,0.2934941052522153
"[0.2075657963647244, 0.594000881621326, 0.09517092914389097, 0.10326239287005862]",0.9415719740196492,-0.479423719416023,0.7065058947477847,0.2934941052522153
"[0.2075657963647244, 0.594000881621326, 0.09517092914389097, 0.10326239287005862]",0.9415719740196492,-0.479423719416023,0.7065058947477847,0.2934941052522153
"[0.2075657963647244, 0.594000881621326, 0.09517092914389097, 0.10326239287005862]",0.9415719740196492,-0.479423719416023,0.7065058947477847,0.2934941052522153
"[0.2075657963647244, 0.594000881621326, 0.09517092914389097, 0.10326239287005862]",0.9415719740196492,-0.479423719416023,0.7065058947477847,0.2934941052522153
"[0.2075657963647244, 0.594000881621326, 0.09517092914389097, 0.10326239287005862]",0.9415719740196492,-0.479423719416023,0.7065058947477847,0.2934941052522153
"[0, 1, 0, 0]",0.08824387320949034,-0.9918455018793116,0.7848214773481782,0.2151785226518218
"[0, 1, 0, 0]",0.08824387320949034,-0.9918455018793116,0.7848214773481782,0.2151785226518218
"[0, 1, 0, 0]",0.08824387320949034,-0.9918455018793116,0.7848214773481782,0.2151785226518218
"[0, 1, 0, 0]",0.08824387320949034,-0.9918455018793116,0.7848214773481782,0.2151785226518218
"[0, 1, 0, 0]",0.08824387320949034,-0.9918455018793116,0.7848214773481782,0.2151785226518218
"[0, 1, 0, 0]",0.08824387320949034,-0.9918455018793116,0.7848214773481782,0.2151785226518218
"[0, 1, 0, 0]",0.08824387320949034,-0.9918455018793116,0.7848214773481782,0.2151785226518218
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.04749046217207509,-0.8184741758247996,0.12535661335289805,0.874643386647102
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.04749046217207509,-0.8184741758247996,0.12535661335289805,0.874643386647102
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.04749046217207509,-0.8184741758247996,0.12535661335289805,0.874643386647102
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.04749046217207509,-0.8184741758247996,0.12535661335289805,0.874643386647102
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.04749046217207509,-0.8184741758247996,0.12535661335289805,0.874643386647102
"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",0.04749046217207509,-0.8184741758247996,0.12535661335289805,0.874643386647102
"[0, 0, 1, 0]",0.018060167239520752,-0.027301412366736555,0.10174077310189644,0.8982592268981036
"[0, 0, 1, 0]",0.018060167239520752,-0.027301412366736555,0.10174077310189644,0.8982592268981036
"[0, 1, 0, 0]",0.05516177419766466,-0.36534785051823615,0.9675709699185204,0.03242903008147957
"[0, 1, 0, 0]",0.05516177419766466,-0.36534785051823615,0.9675709699185204,0.03242903008147957
"[0, 1, 0, 0]",0.05516177419766466,-0.36534785051823615,0.9675709699185204,0.03242903008147957
"[0, 0, 0, 1]",0.02005330594526822,-0.28445229184018384,0.016075482346911807,0.9839245176530882
"[0, 0, 0, 1]",0.02005330594526822,-0.28445229184018384,0.016075482346911807,0.9839245176530882
"[0, 0, 0, 1]",0.02005330594526822,-0.28445229184018384,0.016075482346911807,0.9839245176530882
"[0.0, 0.0, 0.5, 0.5]",0.6258115479454709,-0.5029595331717786,0.4842271525484215,0.5157728474515785
"[0, 0, 1, 0]",0.060561803295970607,-0.9042307381297476,0.009091204789671958,0.990908795210328
"[0, 0, 1, 0]",0.060561803295970607,-0.9042307381297476,0.009091204789671958,0.990908795210328
"[0, 0, 0, 1]",0.7514729854019565,-0.9187217148247838,0.5092356679776584,0.4907643320223416
"[0, 0, 0, 1]",0.7514729854019565,-0.9187217148247838,0.5092356679776584,0.4907643320223416
"[0, 0, 0, 1]",0.7514729854019565,-0.9187217148247838,0.5092356679776584,0.4907643320223416
"[0, 0, 0, 1]",0.7514729854019565,-0.9187217148247838,0.5092356679776584,0.4907643320223416
"[0, 0, 0, 1]",0.7514729854019565,-0.9187217148247838,0.5092356679776584,0.4907643320223416
"[0, 0, 0, 1]",0.7514729854019565,-0.9187217148247838,0.5092356679776584,0.4907643320223416
"[1, 0, 0, 0]",0.07038517052325466,-0.12113274238338234,0.1016778109285783,0.8983221890714217
"[0.5, 0.5, 0.0, 0.0]",0.756490199371509,-0.3374443682783542,0.17081690928644278,0.8291830907135572
"[0.5, 0.5, 0.0, 0.0]",0.756490199371509,-0.3374443682783542,0.17081690928644278,0.8291830907135572
"[0.5, 0.5, 0.0, 0.0]",0.756490199371509,-0.3374443682783542,0.17081690928644278,0.8291830907135572
"[0.5, 0.5, 0.0, 0.0]",0.756490199371509,-0.3374443682783542,0.17081690928644278,0.8291830907135572
"[0.5, 0.5, 0.0, 0.0]",0.756490199371509,-0.3374443682783542,0.17081690928644278,0.8291830907135572
"[0.5, 0.5, 0.0, 0.0]",0.756490199371509,-0.3374443682783542,0.17081690928644278,0.8291830907135572
"[0.5, 0.5, 0.0, 0.0]",0.756490199371509,-0.3374443682783542,0.17081690928644278,0.8291830907135572
"[0.5, 0.5, 0.0, 0.0]",0.756490199371509,-0.3374443682783542,0.17081690928644278,0.8291830907135572
